%       "time"           "x"            "y"           "z"      "uindex"    "i"  "j"  "k"          "head"           "temp"           "pres"    "satn"           "epot"             "vx"             "vy"             "vz"          "bhpr"            "kz" 
%
  0.287000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19691406E+02   0.20000000E+02   0.19507269E+00   0.00000000E+00   0.00000000E+00   0.33958276E-07  -0.66672108E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.290500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17579145E+02   0.20000000E+02   0.17435141E+00   0.00000000E+00   0.00000000E+00   0.79821898E-06  -0.14423376E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.290500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17985709E+02   0.20000000E+02   0.17833981E+00   0.00000000E+00   0.00000000E+00   0.48188995E-06  -0.14653574E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.290500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18495226E+02   0.20000000E+02   0.18333817E+00   0.00000000E+00   0.00000000E+00   0.25444765E-06  -0.12044719E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.290500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19059326E+02   0.20000000E+02   0.18887199E+00   0.00000000E+00   0.00000000E+00   0.11821862E-06  -0.10350383E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.290500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19687894E+02   0.20000000E+02   0.19503824E+00   0.00000000E+00   0.00000000E+00   0.34118466E-07  -0.74719463E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.294000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17574114E+02   0.20000000E+02   0.17430206E+00   0.00000000E+00   0.00000000E+00   0.79823360E-06  -0.16953117E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.294000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17980691E+02   0.20000000E+02   0.17829058E+00   0.00000000E+00   0.00000000E+00   0.48191401E-06  -0.16423714E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.294000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18490258E+02   0.20000000E+02   0.18328944E+00   0.00000000E+00   0.00000000E+00   0.25449237E-06  -0.13239624E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.294000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19054579E+02   0.20000000E+02   0.18882542E+00   0.00000000E+00   0.00000000E+00   0.11830603E-06  -0.11531347E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.294000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19684408E+02   0.20000000E+02   0.19500404E+00   0.00000000E+00   0.00000000E+00   0.34275654E-07  -0.83596298E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.297500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17569142E+02   0.20000000E+02   0.17425328E+00   0.00000000E+00   0.00000000E+00   0.79824787E-06  -0.13180549E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.297500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17975732E+02   0.20000000E+02   0.17824193E+00   0.00000000E+00   0.00000000E+00   0.48193750E-06  -0.13614458E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.297500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18485348E+02   0.20000000E+02   0.18324127E+00   0.00000000E+00   0.00000000E+00   0.25453605E-06  -0.13564271E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.297500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19049883E+02   0.20000000E+02   0.18877935E+00   0.00000000E+00   0.00000000E+00   0.11839145E-06  -0.12857819E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.297500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19680947E+02   0.20000000E+02   0.19497009E+00   0.00000000E+00   0.00000000E+00   0.34429925E-07  -0.93382774E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.301000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17564227E+02   0.20000000E+02   0.17420507E+00   0.00000000E+00   0.00000000E+00   0.79826182E-06  -0.16843507E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.301000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17970829E+02   0.20000000E+02   0.17819383E+00   0.00000000E+00   0.00000000E+00   0.48196045E-06  -0.16271410E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.301000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18480494E+02   0.20000000E+02   0.18319364E+00   0.00000000E+00   0.00000000E+00   0.25457872E-06  -0.15018302E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.301000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19045238E+02   0.20000000E+02   0.18873378E+00   0.00000000E+00   0.00000000E+00   0.11847496E-06  -0.14283271E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.301000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19677512E+02   0.20000000E+02   0.19493639E+00   0.00000000E+00   0.00000000E+00   0.34581360E-07  -0.10414162E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.304500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17559368E+02   0.20000000E+02   0.17415740E+00   0.00000000E+00   0.00000000E+00   0.79827544E-06  -0.19211883E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.304500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17965982E+02   0.20000000E+02   0.17814628E+00   0.00000000E+00   0.00000000E+00   0.48198287E-06  -0.18573044E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.304500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18475694E+02   0.20000000E+02   0.18314656E+00   0.00000000E+00   0.00000000E+00   0.25462042E-06  -0.16844030E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.304500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19040643E+02   0.20000000E+02   0.18868871E+00   0.00000000E+00   0.00000000E+00   0.11855661E-06  -0.15807702E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.304500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19674102E+02   0.20000000E+02   0.19490294E+00   0.00000000E+00   0.00000000E+00   0.34730039E-07  -0.11595824E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.308000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17554564E+02   0.20000000E+02   0.17411027E+00   0.00000000E+00   0.00000000E+00   0.79828876E-06  -0.21302836E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.308000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17961189E+02   0.20000000E+02   0.17809927E+00   0.00000000E+00   0.00000000E+00   0.48200479E-06  -0.20628273E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.308000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18470947E+02   0.20000000E+02   0.18309999E+00   0.00000000E+00   0.00000000E+00   0.25466119E-06  -0.18745910E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.308000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19036097E+02   0.20000000E+02   0.18864411E+00   0.00000000E+00   0.00000000E+00   0.11863648E-06  -0.17500470E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.308000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19670716E+02   0.20000000E+02   0.19486973E+00   0.00000000E+00   0.00000000E+00   0.34876038E-07  -0.12892845E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.311500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17549813E+02   0.20000000E+02   0.17406367E+00   0.00000000E+00   0.00000000E+00   0.79830178E-06  -0.13614284E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.311500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17956450E+02   0.20000000E+02   0.17805277E+00   0.00000000E+00   0.00000000E+00   0.48202622E-06  -0.16658094E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.311500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18466253E+02   0.20000000E+02   0.18305394E+00   0.00000000E+00   0.00000000E+00   0.25470105E-06  -0.18742599E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.311500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19031598E+02   0.20000000E+02   0.18859998E+00   0.00000000E+00   0.00000000E+00   0.11871461E-06  -0.19380393E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.311500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19667355E+02   0.20000000E+02   0.19483676E+00   0.00000000E+00   0.00000000E+00   0.35019429E-07  -0.14307319E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.315000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17545114E+02   0.20000000E+02   0.17401757E+00   0.00000000E+00   0.00000000E+00   0.79831451E-06  -0.11835606E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.315000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17951762E+02   0.20000000E+02   0.17800679E+00   0.00000000E+00   0.00000000E+00   0.48204717E-06  -0.16182188E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.315000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18461609E+02   0.20000000E+02   0.18300839E+00   0.00000000E+00   0.00000000E+00   0.25474004E-06  -0.19822144E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.315000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19027146E+02   0.20000000E+02   0.18855631E+00   0.00000000E+00   0.00000000E+00   0.11879107E-06  -0.21334029E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.315000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19664019E+02   0.20000000E+02   0.19480402E+00   0.00000000E+00   0.00000000E+00   0.35160283E-07  -0.15861026E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.318500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17540467E+02   0.20000000E+02   0.17397198E+00   0.00000000E+00   0.00000000E+00   0.79832696E-06  -0.12557742E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.318500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17947126E+02   0.20000000E+02   0.17796130E+00   0.00000000E+00   0.00000000E+00   0.48206767E-06  -0.17318019E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.318500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18457016E+02   0.20000000E+02   0.18296333E+00   0.00000000E+00   0.00000000E+00   0.25477818E-06  -0.21534777E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.318500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19022741E+02   0.20000000E+02   0.18851308E+00   0.00000000E+00   0.00000000E+00   0.11886591E-06  -0.23428293E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.318500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19660706E+02   0.20000000E+02   0.19477152E+00   0.00000000E+00   0.00000000E+00   0.35298668E-07  -0.17557105E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.322000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17535869E+02   0.20000000E+02   0.17392688E+00   0.00000000E+00   0.00000000E+00   0.79833915E-06  -0.14332238E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.322000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17942539E+02   0.20000000E+02   0.17791631E+00   0.00000000E+00   0.00000000E+00   0.48208773E-06  -0.19230181E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.322000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18452471E+02   0.20000000E+02   0.18291874E+00   0.00000000E+00   0.00000000E+00   0.25481550E-06  -0.23675917E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.322000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19018379E+02   0.20000000E+02   0.18847030E+00   0.00000000E+00   0.00000000E+00   0.11893918E-06  -0.25712849E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.322000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19657416E+02   0.20000000E+02   0.19473925E+00   0.00000000E+00   0.00000000E+00   0.35434649E-07  -0.19402699E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.325500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17531321E+02   0.20000000E+02   0.17388226E+00   0.00000000E+00   0.00000000E+00   0.79835107E-06  -0.16692075E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.325500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17938001E+02   0.20000000E+02   0.17787179E+00   0.00000000E+00   0.00000000E+00   0.48210735E-06  -0.21621385E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.325500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18447974E+02   0.20000000E+02   0.18287463E+00   0.00000000E+00   0.00000000E+00   0.25485203E-06  -0.26153206E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.325500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19014062E+02   0.20000000E+02   0.18842795E+00   0.00000000E+00   0.00000000E+00   0.11901093E-06  -0.28210701E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.325500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19654151E+02   0.20000000E+02   0.19470722E+00   0.00000000E+00   0.00000000E+00   0.35568290E-07  -0.21411923E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.329000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17526820E+02   0.20000000E+02   0.17383811E+00   0.00000000E+00   0.00000000E+00   0.79836274E-06  -0.19461424E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.329000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17933510E+02   0.20000000E+02   0.17782774E+00   0.00000000E+00   0.00000000E+00   0.48212657E-06  -0.24378013E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.329000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18443524E+02   0.20000000E+02   0.18283097E+00   0.00000000E+00   0.00000000E+00   0.25488779E-06  -0.28928655E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.329000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19009788E+02   0.20000000E+02   0.18838602E+00   0.00000000E+00   0.00000000E+00   0.11908122E-06  -0.30943107E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.329000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19650908E+02   0.20000000E+02   0.19467540E+00   0.00000000E+00   0.00000000E+00   0.35699651E-07  -0.23598546E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.332500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17522367E+02   0.20000000E+02   0.17379442E+00   0.00000000E+00   0.00000000E+00   0.79837417E-06  -0.22571279E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.332500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17929067E+02   0.20000000E+02   0.17778414E+00   0.00000000E+00   0.00000000E+00   0.48214538E-06  -0.27453713E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.332500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18439120E+02   0.20000000E+02   0.18278777E+00   0.00000000E+00   0.00000000E+00   0.25492281E-06  -0.31988671E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.332500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19005557E+02   0.20000000E+02   0.18834451E+00   0.00000000E+00   0.00000000E+00   0.11915008E-06  -0.33923138E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.332500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19647688E+02   0.20000000E+02   0.19464382E+00   0.00000000E+00   0.00000000E+00   0.35828792E-07  -0.25971801E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.336000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17517959E+02   0.20000000E+02   0.17375118E+00   0.00000000E+00   0.00000000E+00   0.79838536E-06  -0.25994455E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.336000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17924669E+02   0.20000000E+02   0.17774100E+00   0.00000000E+00   0.00000000E+00   0.48216381E-06  -0.30835066E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.336000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18434761E+02   0.20000000E+02   0.18274500E+00   0.00000000E+00   0.00000000E+00   0.25495712E-06  -0.35337263E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.336000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19001366E+02   0.20000000E+02   0.18830340E+00   0.00000000E+00   0.00000000E+00   0.11921756E-06  -0.37166651E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.336000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19644490E+02   0.20000000E+02   0.19461245E+00   0.00000000E+00   0.00000000E+00   0.35955769E-07  -0.28544410E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.339500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17513596E+02   0.20000000E+02   0.17370838E+00   0.00000000E+00   0.00000000E+00   0.79839633E-06  -0.29730253E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.339500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17920316E+02   0.20000000E+02   0.17769830E+00   0.00000000E+00   0.00000000E+00   0.48218186E-06  -0.34521897E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.339500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18430446E+02   0.20000000E+02   0.18270267E+00   0.00000000E+00   0.00000000E+00   0.25499073E-06  -0.38978090E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.339500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.18997217E+02   0.20000000E+02   0.18826269E+00   0.00000000E+00   0.00000000E+00   0.11928370E-06  -0.40688109E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.339500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19641315E+02   0.20000000E+02   0.19458130E+00   0.00000000E+00   0.00000000E+00   0.36080638E-07  -0.31333103E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.343000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17509277E+02   0.20000000E+02   0.17366601E+00   0.00000000E+00   0.00000000E+00   0.79840707E-06  -0.33787389E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.343000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17916006E+02   0.20000000E+02   0.17765602E+00   0.00000000E+00   0.00000000E+00   0.48219954E-06  -0.38525012E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.343000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18426174E+02   0.20000000E+02   0.18266076E+00   0.00000000E+00   0.00000000E+00   0.25502366E-06  -0.42927358E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.343000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.18993107E+02   0.20000000E+02   0.18822238E+00   0.00000000E+00   0.00000000E+00   0.11934854E-06  -0.44503545E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.343000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19638162E+02   0.20000000E+02   0.19455037E+00   0.00000000E+00   0.00000000E+00   0.36203451E-07  -0.34351296E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.346500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17505002E+02   0.20000000E+02   0.17362407E+00   0.00000000E+00   0.00000000E+00   0.79841760E-06  -0.38178756E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.346500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17911740E+02   0.20000000E+02   0.17761417E+00   0.00000000E+00   0.00000000E+00   0.48221688E-06  -0.42858002E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.346500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18421944E+02   0.20000000E+02   0.18261927E+00   0.00000000E+00   0.00000000E+00   0.25505594E-06  -0.47197091E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.346500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.18989036E+02   0.20000000E+02   0.18818244E+00   0.00000000E+00   0.00000000E+00   0.11941213E-06  -0.48630036E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.346500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19635031E+02   0.20000000E+02   0.19451965E+00   0.00000000E+00   0.00000000E+00   0.36324259E-07  -0.37614152E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.350000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17500769E+02   0.20000000E+02   0.17358254E+00   0.00000000E+00   0.00000000E+00   0.79842792E-06  -0.42928403E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.350000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17907516E+02   0.20000000E+02   0.17757273E+00   0.00000000E+00   0.00000000E+00   0.48223387E-06  -0.47537945E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.350000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18417755E+02   0.20000000E+02   0.18257818E+00   0.00000000E+00   0.00000000E+00   0.25508759E-06  -0.51810292E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.350000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.18985004E+02   0.20000000E+02   0.18814289E+00   0.00000000E+00   0.00000000E+00   0.11947450E-06  -0.53086228E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.350000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19631921E+02   0.20000000E+02   0.19448915E+00   0.00000000E+00   0.00000000E+00   0.36443112E-07  -0.41138050E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
